Data,Produto,Categoria,Quantidade Vendida,Preço Unitário,Total de Vendas,Loja,ID
3/10/2025,Smartfone B,Celular,104,1500,18000,Loja 3,2861
3/11/2025,Notebook A,Computadores,104,3000,192000,Loja 3,2862
3/11/2025,Notebook A,Computadores,105,3000,84000,Loja 3,2863
3/11/2025,Smartfone B,Celular,105,1500,145500,Loja 3,2864
3/11/2025,Notebook A,Computadores,105,3000,54000,Loja 3,2865
3/12/2025,Smartfone B,Celular,105,1500,142500,Loja 3,2866
3/13/2025,Notebook A,Computadores,105,3000,321000,Loja 3,2867
3/13/2025,Smartfone B,Celular,106,1500,96000,Loja 3,2868
3/13/2025,Tablet A,Celular,106,1200,87600,Loja 3,2869
3/13/2025,Smartfone B,Celular,106,1500,24000,Loja 3,2870
3/13/2025,Notebook A,Computadores,106,3000,183000,Loja 3,2871
3/14/2025,Smartfone A,Celular,106,2000,134000,Loja 3,2872
3/14/2025,Notebook A,Computadores,106,3000,120000,Loja 3,2873
3/14/2025,Smartfone B,Celular,106,1500,162000,Loja 3,2874
3/14/2025,Tablet B,Celular,106,1000,37000,Loja 3,2875
3/15/2025,Tablet C,Celular,106,800,73600,Loja 3,2876
3/15/2025,Smartfone B,Celular,106,1500,166500,Loja 3,2877
3/16/2025,Smartfone B,Celular,106,1500,175500,Loja 3,2878
3/16/2025,Tablet A,Celular,106,1200,128400,Loja 3,2879
3/17/2025,Notebook A,Computadores,106,3000,318000,Loja 3,2880
3/17/2025,Tablet C,Celular,106,800,84000,Loja 3,2881
3/17/2025,Tablet C,Celular,106,800,80000,Loja 3,2882
3/17/2025,Notebook A,Computadores,106,3000,330000,Loja 3,2883
3/18/2025,Smartfone B,Celular,107,1500,52500,Loja 3,2884
3/18/2025,Tablet A,Celular,107,1200,74400,Loja 3,2885
3/19/2025,Notebook B,Computadores,107,2500,52500,Loja 3,2886
3/20/2025,Smartfone B,Celular,107,1500,111000,Loja 3,2887
3/20/2025,Smartfone B,Celular,107,1500,169500,Loja 3,2888
3/20/2025,Smartfone B,Celular,107,1500,46500,Loja 3,2889
3/21/2025,Smartfone B,Celular,107,1500,163500,Loja 3,2890
3/21/2025,Notebook B,Computadores,107,2500,20000,Loja 3,2891
3/21/2025,Tablet C,Celular,107,800,8000,Loja 3,2892
3/22/2025,Smartfone B,Celular,108,1500,27000,Loja 3,2893
3/23/2025,Tablet B,Celular,108,1000,96000,Loja 3,2894
3/23/2025,Tablet A,Celular,108,1200,26400,Loja 3,2895
3/23/2025,Tablet A,Celular,108,1200,2400,Loja 3,2896
3/23/2025,Tablet A,Celular,108,1200,122400,Loja 3,2897
3/24/2025,Notebook A,Computadores,108,3000,255000,Loja 3,2898
3/24/2025,Smartfone A,Celular,108,2000,2000,Loja 3,2899
3/25/2025,Smartfone B,Celular,108,1500,135000,Loja 3,2900
3/25/2025,Tablet C,Celular,108,800,86400,Loja 3,2901
3/26/2025,Tablet B,Celular,108,1000,117000,Loja 3,2902
3/27/2025,Notebook A,Computadores,108,3000,15000,Loja 3,2903
3/27/2025,Notebook A,Computadores,108,3000,93000,Loja 3,2904
3/27/2025,Notebook B,Computadores,109,2500,207500,Loja 3,2905
3/27/2025,Smartfone B,Celular,109,1500,52500,Loja 3,2906
3/29/2025,Tablet C,Celular,109,800,21600,Loja 3,2907
3/29/2025,Notebook A,Computadores,109,3000,42000,Loja 3,2908
3/29/2025,Notebook A,Computadores,109,3000,255000,Loja 3,2909
3/31/2025,Tablet C,Celular,109,800,68000,Loja 3,2910
3/31/2025,Notebook A,Computadores,109,3000,282000,Loja 3,2911
3/31/2025,Notebook A,Computadores,110,3000,9000,Loja 3,2912
3/31/2025,Notebook A,Computadores,110,3000,27000,Loja 3,2913
4/1/2025,Notebook A,Computadores,110,3000,72000,Loja 3,2914
4/1/2025,Smartfone B,Celular,110,1500,169500,Loja 3,2915
4/1/2025,Tablet A,Celular,110,1200,84000,Loja 3,2916
4/3/2025,Smartfone B,Celular,110,1500,67500,Loja 3,2917
4/3/2025,Tablet A,Celular,110,1200,28800,Loja 3,2918
4/5/2025,Smartfone B,Celular,111,1500,73500,Loja 3,2919
4/5/2025,Notebook A,Computadores,111,3000,273000,Loja 3,2920
4/5/2025,Notebook A,Computadores,111,3000,6000,Loja 3,2921
4/5/2025,Notebook A,Computadores,112,3000,27000,Loja 3,2922
4/5/2025,Smartfone A,Celular,112,2000,230000,Loja 3,2923
4/5/2025,Tablet B,Celular,112,1000,12000,Loja 3,2924
4/6/2025,Smartfone B,Celular,112,1500,100500,Loja 3,2925
4/6/2025,Smartfone B,Celular,112,1500,70500,Loja 3,2926
4/7/2025,Smartfone B,Celular,112,1500,46500,Loja 3,2927
4/7/2025,Smartfone B,Celular,112,1500,102000,Loja 3,2928
4/8/2025,Smartfone A,Celular,113,2000,148000,Loja 3,2929
4/8/2025,Tablet A,Celular,113,1200,12000,Loja 3,2930
4/8/2025,Smartfone B,Celular,113,1500,142500,Loja 3,2931
4/9/2025,Tablet A,Celular,113,1200,116400,Loja 3,2932
4/9/2025,Tablet B,Celular,113,1000,50000,Loja 3,2933
4/9/2025,Smartfone B,Celular,113,1500,39000,Loja 3,2934
4/10/2025,Notebook A,Computadores,113,3000,195000,Loja 3,2935
4/10/2025,Notebook A,Computadores,113,3000,12000,Loja 3,2936
4/10/2025,Smartfone B,Celular,113,1500,150000,Loja 3,2937
4/10/2025,Tablet A,Celular,114,1200,36000,Loja 3,2938
4/10/2025,Smartfone A,Celular,114,2000,238000,Loja 3,2939
4/11/2025,Notebook A,Computadores,114,3000,54000,Loja 3,2940
4/11/2025,Notebook B,Computadores,114,2500,267500,Loja 3,2941
4/11/2025,Notebook A,Computadores,114,3000,303000,Loja 3,2942
4/11/2025,Tablet A,Celular,114,1200,132000,Loja 3,2943
4/12/2025,Smartfone A,Celular,114,2000,64000,Loja 3,2944
4/13/2025,Tablet A,Celular,114,1200,7200,Loja 3,2945
4/13/2025,Smartfone B,Celular,114,1500,154500,Loja 3,2946
4/13/2025,Smartfone A,Celular,115,2000,84000,Loja 3,2947
4/13/2025,Smartfone B,Celular,115,1500,108000,Loja 3,2948
4/13/2025,Tablet A,Celular,115,1200,118800,Loja 3,2949
4/14/2025,Smartfone B,Celular,115,1500,100500,Loja 3,2950
4/15/2025,Smartfone B,Celular,115,1500,163500,Loja 3,2951
4/15/2025,Smartfone B,Celular,115,1500,132000,Loja 3,2952
4/15/2025,Smartfone B,Celular,115,1500,21000,Loja 3,2953
4/15/2025,Tablet C,Celular,115,800,19200,Loja 3,2954
4/16/2025,Notebook B,Computadores,115,2500,227500,Loja 3,2955
4/17/2025,Tablet A,Celular,116,1200,2400,Loja 3,2956
4/20/2025,Notebook A,Computadores,116,3000,99000,Loja 3,2957
4/20/2025,Tablet A,Celular,116,1200,111600,Loja 3,2958
4/20/2025,Notebook B,Computadores,116,2500,37500,Loja 3,2959
4/20/2025,Smartfone B,Celular,116,1500,72000,Loja 3,2960
4/21/2025,Smartfone B,Celular,117,1500,108000,Loja 3,2961
4/21/2025,Smartfone B,Celular,117,1500,54000,Loja 3,2962
4/21/2025,Smartfone B,Celular,117,1500,48000,Loja 3,2963
4/21/2025,Notebook A,Computadores,117,3000,114000,Loja 3,2964
4/22/2025,Smartfone B,Celular,117,1500,100500,Loja 3,2965
4/22/2025,Notebook A,Computadores,117,3000,333000,Loja 3,2966
4/23/2025,Smartfone B,Celular,117,1500,111000,Loja 3,2967
4/23/2025,Tablet A,Celular,117,1200,66000,Loja 3,2968
4/23/2025,Notebook A,Computadores,118,3000,123000,Loja 3,2969
4/23/2025,Tablet A,Celular,118,1200,26400,Loja 3,2970
4/24/2025,Smartfone A,Celular,118,2000,92000,Loja 3,2971
4/24/2025,Smartfone A,Celular,118,2000,28000,Loja 3,2972
4/24/2025,Tablet A,Celular,118,1200,117600,Loja 3,2973
4/25/2025,Notebook A,Computadores,118,3000,168000,Loja 3,2974
4/25/2025,Tablet B,Celular,118,1000,12000,Loja 3,2975
4/26/2025,Notebook A,Computadores,118,3000,132000,Loja 3,2976
4/26/2025,Smartfone B,Celular,118,1500,103500,Loja 3,2977
4/26/2025,Tablet A,Celular,119,1200,2400,Loja 3,2978
4/27/2025,Smartfone A,Celular,119,2000,176000,Loja 3,2979
4/27/2025,Smartfone A,Celular,119,2000,152000,Loja 3,2980
4/27/2025,Tablet C,Celular,119,800,800,Loja 3,2981
4/27/2025,Tablet A,Celular,119,1200,2400,Loja 3,2982
4/28/2025,Smartfone B,Celular,119,1500,7500,Loja 3,2983
4/28/2025,Tablet B,Celular,119,1000,115000,Loja 3,2984
4/28/2025,Tablet A,Celular,119,1200,27600,Loja 3,2985
4/28/2025,Notebook A,Computadores,120,3000,243000,Loja 3,2986
4/28/2025,Smartfone B,Celular,120,1500,132000,Loja 3,2987
4/29/2025,Tablet B,Celular,120,1000,37000,Loja 3,2988
4/29/2025,Tablet C,Celular,120,800,6400,Loja 3,2989
4/29/2025,Tablet A,Celular,120,1200,67200,Loja 3,2990
4/29/2025,Notebook A,Computadores,,3000,150000,Loja 3,2991
4/30/2025,Notebook A,Computadores,,3000,243000,Loja 3,2992
4/30/2025,Smartfone B,Celular,,1500,67500,Loja 3,2993
5/1/2025,Smartfone B,Celular,,1500,6000,Loja 3,2994
5/1/2025,Tablet A,Celular,,1200,117600,Loja 3,2995
5/1/2025,Notebook A,Computadores,,3000,264000,Loja 3,2996
5/1/2025,Notebook B,Computadores,,2500,45000,Loja 3,2997
5/1/2025,Smartfone B,Celular,,1500,151500,Loja 3,2998
5/1/2025,Notebook A,Computadores,,3000,246000,Loja 3,2999
5/2/2025,Tablet B,Celular,,1000,54000,Loja 3,3000
